Time,Joint States
1729576648.4615679,"(-0.053689327514648444, -0.38349519653320313, 0.6952327652418173, -0.010737865502929688, -0.7900001048583984, -0.42031073540039066, -0.015339807861328126, 0.003069460332193454, 1.0129219096238398, -0.0122718462890625, 0.7919207657059112, -0.5875146410888672, 0.08747961946751344, 0.7903860355398143, 0.6768160032486567, 0.09054907979970689, 0.007673650830483635, -1.2179807441894532, 0.1534730166096727, -0.8007379703613282)"
1729576648.4695685,"(-0.053689327514648444, -0.3896311196777344, 0.6952327652418173, -0.02300971179199219, -0.7884661240722657, -0.42031073540039066, -0.032213596508789064, 0.003069460332193454, 1.0113871794577431, -0.013805827075195313, 0.7934554958720078, -0.5844466795166016, 0.0736670479726429, 0.7903860355398143, 0.6722118127503665, 0.07673650830483635, 0.007673650830483635, -1.2087768594726562, 0.15040355627747926, -0.8007379703613282)"
1729576648.477569,"(-0.053689327514648444, -0.39423306203613284, 0.6936980350757206, -0.036815538867187504, -0.7900001048583984, -0.4157087930419922, -0.04601942358398438, 0.0, 1.0083177191255497, -0.015339807861328126, 0.7934554958720078, -0.5798447371582032, 0.05985447647777235, 0.7873165752076209, 0.6676076222520763, 0.0629239368099658, 0.007673650830483635, -1.1980389939697267, 0.14886882611138252, -0.8007379703613282)"
1729576648.4855688,"(-0.05675728908691407, -0.3988350043945313, 0.6952327652418173, -0.04908738515625, -0.7930680664306641, -0.40957286989746094, -0.05829126987304688, -0.004601942358398438, 1.0067829889594528, -0.015339807861328126, 0.7934554958720078, -0.5737088140136719, 0.04450717481680508, 0.7857818450415243, 0.6614687015876893, 0.050646095481192, 0.004604190498290181, -1.187301128466797, 0.1473340959452858, -0.7976700087890626)"
1729576648.4935684,"(-0.05829126987304688, -0.40343694675292974, 0.6983022255740108, -0.06289321223144531, -0.7961360280029297, -0.40497092753906255, -0.07209709694824219, -0.010737865502929688, 1.0083177191255497, -0.01687378864746094, 0.7934554958720078, -0.5675728908691406, 0.03069460332193454, 0.7842471148754275, 0.6537950507572058, 0.03683352398632145, 0.001534730166096727, -1.1750292821777344, 0.1473340959452858, -0.7976700087890626)"
1729576648.5015693,"(-0.05982525065917969, -0.40343694675292974, 0.7044411462383977, -0.07516505852050782, -0.7976700087890626, -0.4019029659667969, -0.08897088559570313, -0.009203884716796876, 1.0129219096238398, -0.018407769433593752, 0.7934554958720078, -0.564504929296875, 0.018416761993160724, 0.7842471148754275, 0.646121399926722, 0.024555682657547633, -0.003067961572265625, -1.1627574358886719, 0.14886882611138252, -0.7992039895751953)"
1729576648.5095708,"(-0.06289321223144531, -0.4065049083251953, 0.7121147970688813, -0.09050486638183594, -0.7976700087890626, -0.4003689851806641, -0.10277671267089844, -0.010737865502929688, 1.0221302906204202, -0.02300971179199219, 0.7934554958720078, -0.5614369677246094, 0.007673650830483635, 0.7842471148754275, 0.6369130189301416, 0.012277841328773817, -0.004601942358398438, -1.1504855895996096, 0.1473340959452858, -0.8007379703613282)"
1729576648.517573,"(-0.06442719301757813, -0.40957286989746094, 0.7213231780654616, -0.10584467424316407, -0.7961360280029297, -0.4019029659667969, -0.11504855895996094, -0.009203884716796876, 1.028269211284807, -0.032213596508789064, 0.7934554958720078, -0.5583690061523437, -0.003067961572265625, 0.7857818450415243, 0.6292393680996581, 0.0, -0.00613592314453125, -1.138213743310547, 0.14579936577918906, -0.8007379703613282)"
1729576648.5255716,"(-0.06442719301757813, -0.4126408314697266, 0.730531559062042, -0.11504855895996094, -0.794602047216797, -0.41110685068359376, -0.12885438603515625, -0.007669903930664063, 1.0436165129457744, -0.03834951965332031, 0.7934554958720078, -0.556835025366211, -0.013805827075195313, 0.7857818450415243, 0.6215657172691745, -0.013805827075195313, -0.00613592314453125, -1.12900985859375, 0.1427299054469956, -0.8007379703613282)"
1729576648.5335743,"(-0.06442719301757813, -0.4157087930419922, 0.7489483210552028, -0.12578642446289062, -0.794602047216797, -0.4233786969726563, -0.14266021311035157, -0.00613592314453125, 1.0697069257694187, -0.042951462011718754, 0.7934554958720078, -0.5537670637939454, -0.02300971179199219, 0.7888513053737177, 0.6154267966047876, -0.024543692578125, -0.00613592314453125, -1.1182719930908205, 0.13966044511480216, -0.8007379703613282)"
1729576648.5415707,"(-0.06289321223144531, -0.417242773828125, 0.770434543380557, -0.13805827075195312, -0.794602047216797, -0.44485442797851565, -0.1580000209716797, -0.00613592314453125, 1.095797338593063, -0.04448544279785156, 0.7934554958720078, -0.5506991022216797, -0.03374757729492188, 0.7888513053737177, 0.6123573362725941, -0.036815538867187504, -0.00613592314453125, -1.106000146801758, 0.13659098478260873, -0.8007379703613282)"
1729576648.5495696,"(-0.0613592314453125, -0.42031073540039066, 0.7919207657059112, -0.15186409782714844, -0.7930680664306641, -0.466330158984375, -0.17180584804687501, -0.004601942358398438, 1.1234224815828042, -0.04755340437011719, 0.7934554958720078, -0.5476311406494141, -0.03834951965332031, 0.7873165752076209, 0.6000794949438203, -0.04601942358398438, -0.00613592314453125, -1.096796262084961, 0.13352152445041526, -0.8007379703613282)"
1729576648.5575676,"(-0.05829126987304688, -0.4233786969726563, 0.8134069880312653, -0.16873788647460938, -0.7900001048583984, -0.49240783234863283, -0.18561167512207033, -0.004601942358398438, 1.1510476245725454, -0.05062136594238282, 0.7934554958720078, -0.5414952175048828, -0.042951462011718754, 0.7873165752076209, 0.5862669234489497, -0.05829126987304688, -0.00613592314453125, -1.0860583965820314, 0.12891733395212507, -0.8007379703613282)"
1729576648.56557,"(-0.05675728908691407, -0.4249126777587891, 0.8364279405227163, -0.18561167512207033, -0.7915340856445313, -0.5200194864990235, -0.19788352141113283, -0.004601942358398438, 1.1786727675622863, -0.053689327514648444, 0.7934554958720078, -0.5353592943603516, -0.04601942358398438, 0.7873165752076209, 0.5724543519540792, -0.06749515458984376, -0.007669903930664063, -1.0737865502929689, 0.1258478736199316, -0.8007379703613282)"
1729576648.573568,"(-0.053689327514648444, -0.42951462011718755, 0.8563794326819737, -0.20248546376953128, -0.794602047216797, -0.549165121435547, -0.21015536770019533, -0.004601942358398438, 1.2062979105520275, -0.05675728908691407, 0.7934554958720078, -0.5292233712158203, -0.05215534672851563, 0.7873165752076209, 0.5586417804592086, -0.07669903930664063, -0.007669903930664063, -1.0599807232177736, 0.1197089529555447, -0.8007379703613282)"
