"Time,Accel_x,Accel_y,Accel_z,Orientation_x,Orientation_y,Orientation_z,Orientation_w,Gyro_x,Gyro_y,Gyro_z"
"66194,0.00,0.01,1.02,0.0062,-0.0015,-0.0270,0.9996,-0.85,0.12,-1.22"
"66244,0.00,0.01,1.02,0.0067,-0.0013,-0.0270,0.9996,-0.85,0.06,-1.16"
"66294,0.00,0.01,1.02,0.0064,-0.0010,-0.0270,0.9996,-0.79,0.00,-1.16"
"66344,-0.00,0.01,1.02,0.0055,-0.0002,-0.0270,0.9996,-0.79,0.12,-1.40"
"66394,0.01,0.01,1.02,0.0059,-0.0012,-0.0270,0.9996,-0.91,0.12,-1.16"
"66444,0.00,0.01,1.02,0.0050,-0.0014,-0.0270,0.9996,-0.91,0.00,-1.22"
"66494,0.00,0.01,1.02,0.0060,-0.0016,-0.0270,0.9996,-0.91,0.18,-1.22"
"66544,0.00,0.02,1.02,0.0063,-0.0009,-0.0270,0.9996,-0.85,0.12,-1.10"
"66594,0.00,0.01,1.02,0.0056,-0.0009,-0.0270,0.9996,-0.91,0.18,-1.16"
"66644,0.00,0.01,1.02,0.0058,-0.0010,-0.0270,0.9996,-1.10,0.24,-1.22"
"66694,0.00,0.01,1.02,0.0056,-0.0005,-0.0270,0.9996,-0.85,0.12,-1.22"
"66744,0.00,0.01,1.02,0.0051,-0.0009,-0.0270,0.9996,-0.73,0.12,-1.16"
"66794,0.00,0.01,1.03,0.0060,-0.0009,-0.0270,0.9996,-0.85,0.18,-1.22"
"66844,0.00,0.01,1.02,0.0055,-0.0013,-0.0270,0.9996,-0.85,0.12,-1.22"
"66894,0.01,0.01,1.02,0.0061,-0.0012,-0.0270,0.9996,-0.85,0.00,-1.34"
"66944,0.00,0.01,1.02,0.0061,-0.0011,-0.0270,0.9996,-0.91,0.00,-1.22"
"66994,0.00,0.01,1.03,0.0064,-0.0009,-0.0270,0.9996,-0.91,0.12,-1.34"
"67044,0.00,0.01,1.02,0.0064,-0.0016,-0.0270,0.9996,-0.61,0.18,-1.28"
"67094,0.00,0.01,1.02,0.0059,-0.0010,-0.0270,0.9996,-0.91,0.24,-1.28"
"67144,0.00,0.01,1.02,0.0064,-0.0010,-0.0270,0.9996,-0.79,0.00,-1.16"
"67194,0.00,0.01,1.02,0.0060,-0.0011,-0.0270,0.9996,-0.85,0.12,-1.34"
"67244,0.00,0.01,1.02,0.0061,-0.0017,-0.0270,0.9996,-0.85,0.24,-1.22"
"67294,0.00,0.01,1.02,0.0058,-0.0018,-0.0270,0.9996,-1.10,0.24,-1.22"
"67344,0.01,0.01,1.02,0.0069,-0.0017,-0.0270,0.9996,-0.79,-0.12,-1.28"
"67394,0.00,0.01,1.02,0.0059,-0.0009,-0.0270,0.9996,-1.04,0.06,-1.22"
"67444,-0.00,0.02,1.02,0.0060,-0.0004,-0.0270,0.9996,-0.85,0.00,-1.22"
"67494,0.00,0.01,1.02,0.0059,-0.0012,-0.0270,0.9996,-0.85,0.06,-1.28"
"67544,0.00,0.01,1.02,0.0067,-0.0016,-0.0270,0.9996,-0.98,0.12,-1.22"
"67594,0.00,0.01,1.03,0.0063,-0.0015,-0.0270,0.9996,-0.91,0.24,-1.16"
"67644,0.00,0.01,1.02,0.0063,-0.0013,-0.0270,0.9996,-0.91,0.06,-1.34"
"67694,0.00,0.01,1.02,0.0062,-0.0014,-0.0270,0.9996,-0.85,0.12,-1.34"
"67744,0.00,0.01,1.02,0.0050,-0.0005,-0.0270,0.9996,-0.85,0.12,-1.34"
"67794,0.00,0.01,1.02,0.0063,-0.0022,-0.0270,0.9996,-0.91,0.00,-1.16"
"67844,0.00,0.01,1.03,0.0063,-0.0017,-0.0270,0.9996,-0.85,0.00,-1.16"
"67894,-0.00,0.01,1.02,0.0056,-0.0005,-0.0270,0.9996,-0.85,0.12,-1.22"
"67944,0.00,0.01,1.02,0.0054,-0.0006,-0.0270,0.9996,-0.91,0.12,-1.28"
"67994,0.00,0.01,1.02,0.0057,-0.0016,-0.0270,0.9996,-0.91,0.12,-1.16"
"68044,-0.00,0.01,1.02,0.0049,-0.0008,-0.0270,0.9996,-0.98,-0.06,-1.40"
"68094,0.00,0.01,1.02,0.0045,-0.0010,-0.0270,0.9996,-1.10,0.12,-1.28"
"68144,0.01,0.01,1.02,0.0060,-0.0021,-0.0270,0.9996,-0.79,0.06,-1.28"
"68194,0.00,0.01,1.02,0.0067,-0.0005,-0.0270,0.9996,-0.85,0.06,-1.28"
"68244,0.00,0.01,1.02,0.0055,-0.0011,-0.0270,0.9996,-0.85,0.06,-1.16"
"68294,-0.00,0.01,1.02,0.0057,-0.0014,-0.0270,0.9996,-0.98,0.12,-1.04"
"68344,0.00,0.01,1.02,0.0051,-0.0010,-0.0270,0.9996,-0.73,0.06,-1.16"
"68394,0.00,0.01,1.02,0.0062,-0.0016,-0.0270,0.9996,-1.04,0.06,-1.22"
"68444,-0.00,0.01,1.02,0.0054,-0.0006,-0.0270,0.9996,-0.91,0.06,-0.98"
"68494,0.00,0.01,1.02,0.0061,-0.0011,-0.0270,0.9996,-0.79,0.18,-1.22"
"68544,0.00,0.01,1.03,0.0057,-0.0020,-0.0270,0.9996,-0.79,0.00,-1.16"
"68594,0.00,0.01,1.02,0.0053,-0.0009,-0.0270,0.9996,-0.67,0.06,-1.04"
"68644,-0.00,0.01,1.03,0.0055,-0.0009,-0.0270,0.9996,-0.73,0.18,-1.28"
"68694,0.00,0.01,1.02,0.0058,-0.0008,-0.0270,0.9996,-0.85,0.06,-1.10"
"68744,0.00,0.01,1.02,0.0066,-0.0011,-0.0270,0.9996,-0.98,0.12,-1.04"
"68794,0.00,0.01,1.02,0.0055,-0.0013,-0.0270,0.9996,-0.85,0.00,-1.40"
"68844,0.00,0.01,1.03,0.0062,-0.0016,-0.0270,0.9996,-0.79,0.12,-1.16"
"68894,0.00,0.02,1.02,0.0063,-0.0017,-0.0270,0.9996,-0.85,0.12,-1.22"
"68944,0.00,0.01,1.02,0.0062,-0.0011,-0.0270,0.9996,-0.91,0.12,-1.16"
"68994,0.00,0.02,1.02,0.0074,-0.0011,-0.0270,0.9996,-0.73,0.06,-1.16"
"69044,0.00,0.01,1.02,0.0058,-0.0015,-0.0270,0.9996,-1.04,0.18,-1.28"
"69094,0.01,0.01,1.02,0.0065,-0.0015,-0.0270,0.9996,-0.91,0.12,-1.10"
"69144,-0.00,0.01,1.03,0.0068,-0.0011,-0.0270,0.9996,-0.98,0.06,-1.22"
"69194,0.00,0.01,1.02,0.0054,-0.0009,-0.0270,0.9996,-0.79,-0.06,-1.16"
"69244,0.00,0.01,1.03,0.0054,-0.0012,-0.0270,0.9996,-1.04,0.06,-1.28"
"69294,0.00,0.01,1.02,0.0063,-0.0012,-0.0270,0.9996,-0.85,0.06,-1.16"
"69344,0.00,0.01,1.02,0.0055,-0.0012,-0.0270,0.9996,-0.85,0.06,-1.28"
"69394,0.00,0.01,1.02,0.0062,-0.0009,-0.0270,0.9996,-0.73,-0.18,-1.22"
"69444,0.00,0.01,1.02,0.0057,-0.0017,-0.0270,0.9996,-0.91,0.06,-1.28"
"69494,0.00,0.02,1.02,0.0067,-0.0013,-0.0270,0.9996,-0.98,0.12,-1.22"
"69544,0.00,0.01,1.03,0.0064,-0.0012,-0.0270,0.9996,-0.98,0.18,-1.28"
"69594,0.00,0.02,1.02,0.0075,-0.0014,-0.0270,0.9996,-0.73,0.12,-1.16"
"69644,0.00,0.01,1.02,0.0064,-0.0022,-0.0270,0.9996,-0.67,-0.06,-1.34"
"69694,0.00,0.02,1.02,0.0071,-0.0013,-0.0270,0.9996,-0.73,0.12,-1.16"
"69744,0.00,0.02,1.02,0.0079,-0.0022,-0.0270,0.9996,-0.85,0.06,-1.28"
"69794,0.00,0.01,1.02,0.0067,-0.0012,-0.0270,0.9996,-0.79,0.18,-1.16"
"69844,0.00,0.01,1.02,0.0065,-0.0010,-0.0270,0.9996,-0.98,0.06,-1.34"
"69894,0.00,0.01,1.03,0.0063,-0.0018,-0.0270,0.9996,-1.10,0.06,-1.22"
"69944,0.00,0.01,1.03,0.0061,-0.0018,-0.0270,0.9996,-0.85,0.12,-1.22"
"69994,0.00,0.01,1.03,0.0066,-0.0011,-0.0270,0.9996,-0.91,0.00,-1.22"
"70044,0.00,0.01,1.02,0.0065,-0.0012,-0.0270,0.9996,-0.85,0.06,-1.28"
"70094,0.00,0.02,1.02,0.0071,-0.0021,-0.0270,0.9996,-0.98,0.00,-1.16"
"70144,-0.00,0.01,1.02,0.0064,-0.0005,-0.0270,0.9996,-0.73,0.12,-1.16"
"70194,0.00,0.01,1.02,0.0062,-0.0011,-0.0270,0.9996,-0.85,0.12,-1.22"
"70244,0.00,0.01,1.02,0.0060,-0.0011,-0.0270,0.9996,-1.10,0.24,-1.28"
"70294,0.00,0.01,1.02,0.0063,-0.0010,-0.0270,0.9996,-0.91,0.06,-1.22"
"70344,0.00,0.01,1.03,0.0070,-0.0014,-0.0270,0.9996,-0.79,0.06,-1.22"
"70394,0.00,0.01,1.02,0.0061,-0.0014,-0.0270,0.9996,-1.04,-0.06,-1.22"
"70444,0.00,0.02,1.02,0.0074,-0.0006,-0.0270,0.9996,-0.98,0.00,-1.10"
"70494,-0.00,0.01,1.02,0.0066,-0.0002,-0.0270,0.9996,-0.91,0.12,-1.16"
"70544,0.00,0.01,1.02,0.0050,-0.0016,-0.0270,0.9996,-0.85,0.18,-1.16"
"70594,0.00,0.01,1.02,0.0066,-0.0014,-0.0270,0.9996,-0.91,0.12,-1.22"
"70644,0.00,0.01,1.03,0.0067,-0.0013,-0.0270,0.9996,-0.91,0.18,-1.10"
"70694,0.00,0.01,1.02,0.0065,-0.0016,-0.0270,0.9996,-0.85,0.06,-1.16"
"70744,0.00,0.01,1.02,0.0066,-0.0011,-0.0270,0.9996,-0.91,0.18,-1.34"
"70794,0.00,0.01,1.02,0.0056,-0.0011,-0.0270,0.9996,-0.67,0.06,-1.28"
"70844,0.00,0.01,1.02,0.0062,-0.0014,-0.0270,0.9996,-0.98,0.12,-1.10"
"70894,0.00,0.01,1.03,0.0065,-0.0015,-0.0270,0.9996,-0.85,0.12,-1.22"
"70944,0.00,0.01,1.02,0.0056,-0.0023,-0.0270,0.9996,-0.98,0.18,-1.16"
"70994,0.00,0.01,1.02,0.0061,-0.0015,-0.0270,0.9996,-0.91,0.06,-1.22"
"71044,0.00,0.01,1.02,0.0061,-0.0019,-0.0270,0.9996,-0.91,0.12,-1.22"
"71094,-0.00,0.01,1.02,0.0066,-0.0012,-0.0270,0.9996,-0.98,0.00,-1.28"
"71144,0.00,0.01,1.02,0.0070,-0.0010,-0.0270,0.9996,-0.98,0.24,-1.22"
"71194,-0.00,0.01,1.02,0.0063,-0.0008,-0.0270,0.9996,-0.73,0.00,-1.16"
"71244,0.00,0.01,1.02,0.0068,-0.0013,-0.0270,0.9996,-0.67,0.24,-1.34"
"71294,0.01,0.01,1.02,0.0063,-0.0011,-0.0270,0.9996,-0.79,0.06,-1.10"
"71344,0.01,0.01,1.02,0.0059,-0.0018,-0.0270,0.9996,-1.04,-0.06,-1.22"
"71394,0.00,0.01,1.02,0.0059,-0.0012,-0.0270,0.9996,-0.98,0.18,-1.34"
"71444,0.00,0.01,1.03,0.0058,-0.0012,-0.0270,0.9996,-0.85,0.06,-1.10"
"71494,0.00,0.01,1.02,0.0057,-0.0012,-0.0270,0.9996,-0.79,0.12,-1.16"
"71544,0.00,0.01,1.02,0.0064,-0.0011,-0.0270,0.9996,-0.91,0.18,-1.22"
"71594,0.00,0.01,1.02,0.0062,-0.0009,-0.0270,0.9996,-0.85,0.12,-1.16"
"71644,0.01,0.01,1.02,0.0066,-0.0017,-0.0270,0.9996,-0.91,0.18,-1.34"
"71694,0.01,0.01,1.02,0.0069,-0.0011,-0.0270,0.9996,-0.79,0.06,-1.28"
"71744,0.00,0.01,1.02,0.0068,-0.0025,-0.0270,0.9996,-1.04,0.18,-1.22"
"71794,0.00,0.01,1.02,0.0053,-0.0015,-0.0270,0.9996,-0.85,0.18,-1.10"
"71844,-0.00,0.01,1.02,0.0061,-0.0016,-0.0270,0.9996,-0.85,0.18,-1.16"
"71894,-0.00,0.01,1.02,0.0063,-0.0016,-0.0270,0.9996,-0.91,0.12,-1.04"
"71944,-0.00,0.01,1.02,0.0062,-0.0001,-0.0270,0.9996,-0.98,-0.06,-1.28"
"71994,0.00,0.01,1.02,0.0053,-0.0019,-0.0270,0.9996,-0.91,0.12,-1.16"
"72044,0.00,0.01,1.02,0.0066,-0.0013,-0.0270,0.9996,-0.85,0.12,-1.04"
"72094,0.00,0.01,1.02,0.0062,-0.0017,-0.0270,0.9996,-0.91,0.24,-1.34"
"72144,0.00,0.01,1.02,0.0065,-0.0023,-0.0270,0.9996,-0.79,0.24,-1.22"
"72194,-0.00,0.01,1.02,0.0069,-0.0006,-0.0270,0.9996,-0.85,0.00,-1.10"
"72244,0.00,0.01,1.02,0.0067,-0.0011,-0.0270,0.9996,-0.85,0.18,-1.10"
"72294,0.00,0.01,1.02,0.0066,-0.0018,-0.0270,0.9996,-0.85,0.12,-1.22"
"72344,0.00,0.01,1.02,0.0066,-0.0011,-0.0270,0.9996,-0.79,0.24,-1.22"
"72394,0.00,0.01,1.02,0.0058,-0.0013,-0.0270,0.9996,-0.79,0.24,-1.10"
"72444,0.00,0.01,1.02,0.0061,-0.0007,-0.0270,0.9996,-0.85,0.06,-1.22"
"72494,0.00,0.01,1.02,0.0068,-0.0011,-0.0270,0.9996,-0.85,0.12,-1.16"
"72544,0.00,0.01,1.02,0.0058,-0.0011,-0.0270,0.9996,-1.04,0.12,-1.16"
"72594,-0.00,0.01,1.02,0.0055,-0.0009,-0.0270,0.9996,-0.85,0.06,-1.28"
"72644,0.00,0.01,1.02,0.0049,-0.0011,-0.0270,0.9996,-1.04,0.00,-1.16"
"72694,-0.00,0.01,1.02,0.0063,-0.0008,-0.0270,0.9996,-0.91,0.00,-1.04"
"72744,0.00,0.01,1.02,0.0059,-0.0022,-0.0270,0.9996,-0.91,0.18,-1.22"
"72794,0.00,0.01,1.02,0.0064,-0.0014,-0.0270,0.9996,-0.91,0.12,-0.98"
"72844,0.00,0.01,1.02,0.0060,-0.0021,-0.0270,0.9996,-0.91,0.24,-1.22"
"72894,0.00,0.01,1.02,0.0062,-0.0014,-0.0270,0.9996,-0.91,0.00,-1.28"
"72944,0.01,0.01,1.03,0.0062,-0.0011,-0.0270,0.9996,-0.98,0.12,-1.22"
"72994,0.00,0.01,1.03,0.0061,-0.0013,-0.0270,0.9996,-0.73,0.12,-1.22"
"73044,0.00,0.01,1.02,0.0060,-0.0010,-0.0270,0.9996,-0.67,0.06,-1.22"
"73094,0.00,0.01,1.02,0.0065,-0.0020,-0.0270,0.9996,-0.98,0.06,-1.34"
"73144,0.00,0.01,1.03,0.0071,-0.0013,-0.0270,0.9996,-1.04,0.06,-1.22"
"73194,0.00,0.01,1.03,0.0065,-0.0022,-0.0270,0.9996,-0.91,0.06,-1.22"
"73244,0.00,0.01,1.02,0.0061,-0.0009,-0.0270,0.9996,-0.67,0.24,-0.98"
"73294,0.00,0.01,1.02,0.0066,-0.0018,-0.0270,0.9996,-0.91,0.30,-1.16"
"73344,0.00,0.01,1.02,0.0065,-0.0009,-0.0270,0.9996,-0.98,0.00,-1.16"
"73394,0.00,0.01,1.02,0.0061,-0.0013,-0.0270,0.9996,-0.91,0.00,-1.28"
"73444,0.00,0.01,1.03,0.0067,-0.0013,-0.0270,0.9996,-1.04,0.06,-1.22"
"73494,0.00,0.01,1.02,0.0061,-0.0012,-0.0270,0.9996,-0.98,0.12,-1.28"
"73544,0.00,0.01,1.02,0.0057,-0.0016,-0.0270,0.9996,-0.85,0.12,-1.10"
"73594,0.00,0.01,1.03,0.0068,-0.0017,-0.0270,0.9996,-0.67,0.06,-1.16"
"73644,0.00,0.01,1.03,0.0059,-0.0017,-0.0270,0.9996,-0.73,0.06,-1.28"
"73694,0.00,0.01,1.02,0.0058,-0.0017,-0.0270,0.9996,-0.91,0.12,-1.22"
"73744,0.00,0.01,1.03,0.0057,-0.0014,-0.0270,0.9996,-0.85,0.06,-1.28"
"73794,0.00,0.01,1.03,0.0066,-0.0011,-0.0270,0.9996,-1.10,0.12,-1.22"
"73844,0.00,0.01,1.02,0.0064,-0.0013,-0.0270,0.9996,-0.91,0.00,-1.16"
"73894,0.00,0.01,1.02,0.0060,-0.0023,-0.0270,0.9996,-0.79,0.12,-1.34"
"73944,0.00,0.01,1.02,0.0062,-0.0023,-0.0270,0.9996,-0.79,0.06,-1.16"
"73994,0.00,0.02,1.02,0.0066,-0.0005,-0.0270,0.9996,-0.73,0.18,-1.10"
"74044,0.01,0.01,1.02,0.0060,-0.0020,-0.0270,0.9996,-0.98,0.06,-1.10"
"74094,-0.00,0.02,1.02,0.0068,-0.0016,-0.0270,0.9996,-0.91,0.12,-1.28"
"74144,0.00,0.01,1.03,0.0065,-0.0005,-0.0270,0.9996,-0.91,0.24,-1.34"
"74194,0.00,0.01,1.02,0.0060,-0.0017,-0.0270,0.9996,-0.85,0.18,-1.16"
"74244,0.00,0.01,1.03,0.0060,-0.0024,-0.0270,0.9996,-0.73,0.24,-1.22"
"74294,0.00,0.02,1.02,0.0075,-0.0012,-0.0270,0.9996,-0.61,0.24,-1.22"
"74344,0.00,0.01,1.02,0.0066,-0.0016,-0.0270,0.9996,-0.67,0.18,-1.22"
"74394,0.00,0.01,1.02,0.0067,-0.0011,-0.0270,0.9996,-0.73,0.18,-1.16"
"74444,0.00,0.01,1.02,0.0072,-0.0024,-0.0270,0.9996,-0.98,0.12,-1.22"
"74494,0.00,0.02,1.02,0.0066,-0.0022,-0.0270,0.9996,-0.98,0.18,-1.10"
"74544,0.00,0.01,1.02,0.0061,-0.0013,-0.0270,0.9996,-0.98,0.00,-1.04"
"74594,0.00,0.01,1.02,0.0070,-0.0016,-0.0270,0.9996,-0.85,0.06,-1.16"
"74644,0.00,0.01,1.02,0.0066,-0.0011,-0.0270,0.9996,-0.98,0.06,-1.16"
"74694,0.00,0.02,1.02,0.0069,-0.0016,-0.0270,0.9996,-0.91,0.12,-1.16"
"74744,0.00,0.02,1.02,0.0069,-0.0022,-0.0270,0.9996,-0.91,0.12,-1.04"
"74794,0.00,0.01,1.02,0.0069,-0.0012,-0.0270,0.9996,-0.91,0.18,-1.04"
"74844,0.00,0.01,1.03,0.0063,-0.0016,-0.0270,0.9996,-0.85,0.24,-1.34"
"74894,0.00,0.01,1.02,0.0064,-0.0013,-0.0270,0.9996,-0.91,0.12,-1.22"
"74944,0.01,0.01,1.02,0.0057,-0.0014,-0.0270,0.9996,-0.91,0.00,-1.10"
"74994,0.00,0.00,1.02,0.0061,-0.0013,-0.0270,0.9996,-0.85,0.06,-1.16"
"75044,-0.00,0.01,1.02,0.0064,-0.0013,-0.0270,0.9996,-1.04,0.18,-1.10"
"75094,-0.00,0.01,1.02,0.0061,0.0001,-0.0270,0.9996,-0.79,0.18,-1.22"
"75144,0.00,0.01,1.02,0.0057,-0.0011,-0.0270,0.9996,-0.67,0.00,-1.22"
"75194,0.00,0.02,1.02,0.0068,-0.0008,-0.0270,0.9996,-0.98,0.12,-1.22"
"75244,0.00,0.02,1.02,0.0063,-0.0009,-0.0270,0.9996,-1.04,0.12,-1.34"
"75294,0.00,0.01,1.02,0.0062,-0.0006,-0.0270,0.9996,-0.85,0.18,-1.22"
"75344,0.00,0.01,1.03,0.0067,-0.0016,-0.0270,0.9996,-0.85,0.12,-1.28"
"75394,0.00,0.01,1.03,0.0070,-0.0010,-0.0270,0.9996,-0.79,0.12,-1.22"
"75444,0.01,0.01,1.02,0.0062,-0.0021,-0.0270,0.9996,-0.73,0.12,-1.16"
"75494,0.00,0.01,1.02,0.0066,-0.0021,-0.0270,0.9996,-0.91,0.06,-1.16"
"75544,0.00,0.02,1.02,0.0071,-0.0010,-0.0270,0.9996,-0.79,0.12,-1.34"
"75594,0.00,0.01,1.02,0.0058,-0.0017,-0.0270,0.9996,-0.91,0.06,-1.10"
"75644,0.00,0.01,1.02,0.0065,-0.0017,-0.0270,0.9996,-0.98,0.06,-1.22"
"75694,0.00,0.01,1.02,0.0062,-0.0013,-0.0270,0.9996,-0.91,0.06,-1.16"
"75744,0.00,0.01,1.02,0.0066,-0.0012,-0.0270,0.9996,-0.91,0.18,-1.10"
"75794,-0.00,0.01,1.02,0.0066,-0.0007,-0.0270,0.9996,-1.04,0.00,-1.16"
"75844,0.00,0.01,1.02,0.0059,-0.0016,-0.0270,0.9996,-0.85,0.06,-1.28"
"75894,0.00,0.01,1.02,0.0052,-0.0013,-0.0270,0.9996,-1.04,0.12,-1.28"
"75944,0.00,0.01,1.03,0.0069,-0.0011,-0.0270,0.9996,-0.73,0.12,-1.22"
"75994,0.00,0.02,1.02,0.0060,-0.0009,-0.0270,0.9996,-0.85,0.06,-1.16"
"76044,0.00,0.01,1.03,0.0067,-0.0013,-0.0270,0.9996,-0.85,0.18,-1.22"
"76094,-0.00,0.01,1.02,0.0069,-0.0013,-0.0270,0.9996,-0.85,0.06,-1.22"
"76144,0.00,0.01,1.02,0.0065,-0.0013,-0.0270,0.9996,-0.73,0.12,-1.16"
"76194,0.00,0.01,1.02,0.0062,-0.0018,-0.0270,0.9996,-0.79,0.12,-1.22"
"76244,0.00,0.01,1.02,0.0059,-0.0010,-0.0270,0.9996,-1.04,0.18,-1.10"
"76294,0.00,0.01,1.03,0.0064,-0.0013,-0.0270,0.9996,-0.91,0.12,-1.22"
"76344,0.00,0.01,1.03,0.0073,-0.0019,-0.0270,0.9996,-0.98,0.06,-1.22"
"76394,0.00,0.01,1.02,0.0066,-0.0021,-0.0270,0.9996,-0.91,0.12,-1.28"
"76444,-0.00,0.02,1.02,0.0064,-0.0013,-0.0270,0.9996,-0.73,0.12,-1.10"
"76494,0.00,0.02,1.02,0.0067,-0.0020,-0.0270,0.9996,-0.85,0.06,-1.28"
"76544,0.00,0.01,1.02,0.0058,-0.0013,-0.0270,0.9996,-0.98,0.12,-1.10"
"76594,0.00,0.01,1.02,0.0063,-0.0020,-0.0270,0.9996,-0.98,0.06,-1.28"
"76644,0.00,0.01,1.02,0.0062,-0.0021,-0.0270,0.9996,-0.85,0.06,-1.22"
"76694,-0.00,0.01,1.02,0.0062,-0.0008,-0.0270,0.9996,-0.85,0.06,-1.28"
"76744,0.01,0.01,1.02,0.0063,-0.0019,-0.0270,0.9996,-1.04,0.18,-1.10"
"76794,0.00,0.01,1.02,0.0061,-0.0017,-0.0270,0.9996,-0.98,0.18,-1.16"
"76844,0.00,0.02,1.02,0.0060,-0.0014,-0.0270,0.9996,-0.73,0.06,-1.28"
"76894,0.00,0.01,1.02,0.0064,-0.0017,-0.0270,0.9996,-0.79,0.12,-1.16"
"76944,0.01,0.01,1.03,0.0056,-0.0019,-0.0270,0.9996,-0.79,0.30,-1.22"
"76994,0.01,0.01,1.02,0.0067,-0.0022,-0.0270,0.9996,-0.91,0.24,-1.34"
"77044,-0.00,0.01,1.02,0.0069,-0.0006,-0.0270,0.9996,-0.73,0.12,-1.40"
"77094,0.00,0.01,1.02,0.0059,-0.0007,-0.0270,0.9996,-0.73,0.12,-1.34"
"77144,0.00,0.01,1.02,0.0060,-0.0014,-0.0270,0.9996,-0.85,0.00,-1.22"
"77194,0.00,0.01,1.02,0.0059,-0.0012,-0.0270,0.9996,-0.79,0.18,-1.16"
"77244,0.00,0.01,1.02,0.0063,-0.0009,-0.0270,0.9996,-0.85,0.24,-1.16"
"77294,-0.00,0.01,1.02,0.0062,-0.0015,-0.0270,0.9996,-0.79,-0.06,-1.22"
"77344,0.00,0.01,1.02,0.0059,-0.0007,-0.0270,0.9996,-0.85,0.00,-1.16"
"77394,0.00,0.01,1.02,0.0064,-0.0009,-0.0270,0.9996,-0.98,0.12,-1.22"
"77444,0.00,0.01,1.02,0.0063,-0.0019,-0.0270,0.9996,-0.55,-0.06,-1.10"
"77494,0.00,0.01,1.02,0.0055,-0.0016,-0.0270,0.9996,-0.91,0.00,-1.16"
"77544,-0.00,0.01,1.02,0.0071,-0.0011,-0.0270,0.9996,-0.79,0.12,-1.28"
"77594,0.00,0.01,1.03,0.0062,-0.0004,-0.0270,0.9996,-0.79,0.12,-1.22"
"77644,0.00,0.01,1.03,0.0066,-0.0016,-0.0270,0.9996,-0.85,-0.06,-1.22"
"77694,0.00,0.01,1.03,0.0062,-0.0013,-0.0270,0.9996,-0.79,0.12,-1.10"
"77744,0.00,0.01,1.02,0.0064,-0.0009,-0.0270,0.9996,-0.91,0.24,-1.22"
"77794,0.00,0.01,1.02,0.0062,-0.0009,-0.0270,0.9996,-1.04,0.06,-1.16"
"77844,0.00,0.01,1.02,0.0064,-0.0011,-0.0270,0.9996,-0.85,0.06,-1.22"
"77894,0.00,0.01,1.02,0.0065,-0.0012,-0.0270,0.9996,-0.79,0.06,-1.22"
"77944,0.00,0.01,1.02,0.0069,-0.0007,-0.0270,0.9996,-0.98,0.24,-1.22"
"77994,0.00,0.01,1.02,0.0069,-0.0013,-0.0270,0.9996,-0.67,0.18,-1.28"
"78044,0.01,0.01,1.02,0.0059,-0.0015,-0.0270,0.9996,-0.91,0.00,-1.04"
"78094,0.00,0.01,1.02,0.0059,-0.0012,-0.0270,0.9996,-1.04,0.18,-1.16"
"78144,-0.00,0.02,1.02,0.0080,-0.0018,-0.0270,0.9996,-0.91,0.12,-1.28"
"78194,0.00,0.02,1.03,0.0075,-0.0015,-0.0270,0.9996,-0.91,0.06,-1.28"
"78244,0.00,0.01,1.02,0.0066,-0.0011,-0.0270,0.9996,-0.73,0.06,-1.22"
"78294,-0.00,0.01,1.03,0.0062,-0.0012,-0.0270,0.9996,-0.85,0.12,-1.28"
"78344,-0.00,0.01,1.02,0.0056,-0.0005,-0.0270,0.9996,-0.73,0.18,-0.98"
"78394,0.00,0.01,1.02,0.0060,-0.0007,-0.0270,0.9996,-0.85,0.12,-1.28"
"78444,0.00,0.01,1.02,0.0068,-0.0019,-0.0270,0.9996,-0.73,0.00,-1.16"
"78494,0.00,0.02,1.02,0.0067,-0.0012,-0.0270,0.9996,-0.73,0.12,-1.22"
"78544,0.00,0.02,1.02,0.0066,-0.0003,-0.0270,0.9996,-0.91,0.00,-1.22"
"78594,0.00,0.02,1.02,0.0069,-0.0015,-0.0270,0.9996,-0.79,0.12,-1.22"
"78644,0.00,0.01,1.02,0.0072,-0.0013,-0.0270,0.9996,-0.61,0.12,-1.16"
"78694,0.00,0.01,1.02,0.0057,-0.0006,-0.0270,0.9996,-0.79,0.06,-1.22"
"78744,0.00,0.01,1.02,0.0067,-0.0007,-0.0270,0.9996,-0.85,0.06,-1.28"
"78794,0.00,0.02,1.02,0.0070,-0.0014,-0.0270,0.9996,-0.79,0.06,-1.16"
"78844,0.00,0.01,1.02,0.0063,-0.0011,-0.0270,0.9996,-0.91,0.18,-1.16"
"78894,0.00,0.01,1.02,0.0063,-0.0015,-0.0270,0.9996,-0.91,0.06,-1.10"
"78944,0.00,0.02,1.02,0.0072,-0.0013,-0.0270,0.9996,-0.98,0.06,-1.16"
"78994,0.00,0.01,1.02,0.0060,-0.0007,-0.0270,0.9996,-0.79,0.12,-1.16"
"79044,0.00,0.01,1.02,0.0063,-0.0013,-0.0270,0.9996,-0.85,0.18,-1.22"
"79094,0.00,0.01,1.02,0.0057,-0.0018,-0.0270,0.9996,-0.85,0.12,-1.16"
"79144,0.00,0.01,1.02,0.0061,-0.0016,-0.0270,0.9996,-0.85,0.24,-1.28"
"79194,0.00,0.01,1.02,0.0056,-0.0018,-0.0270,0.9996,-1.04,0.12,-1.34"
"79244,0.00,0.01,1.02,0.0062,-0.0013,-0.0270,0.9996,-0.98,0.06,-1.16"
